id	created_at	user	avatar	commits	title
1949	2016-01-16T07:07:33Z	ZingZingMG	https://avatars.githubusercontent.com/u/7010377?v=3	6336	Release
1950	2016-01-16T23:59:21Z	gOreteQ	https://avatars.githubusercontent.com/u/10160134?v=3	105	REMOVE - Update from original
1951	2016-01-17T17:17:43Z	CYBER-ZX	https://avatars.githubusercontent.com/u/13208931?v=3	95	4.11
1952	2016-01-17T17:27:44Z	UnrealEverything	https://avatars.githubusercontent.com/u/7516367?v=3	5	Blueprint instanced variables
1953	2016-01-19T08:43:55Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	"[Accepted] PIE: Support more then one digits in PIE prefix (""UEDPIE_[0-9]+_"" instead of ""UEDPIE_[0-9]_"")"
1954	2016-01-19T17:58:28Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	1	Add 2 new missing nodes min and max Byte
1955	2016-01-19T21:14:29Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	1	Add missing vector tools ZeroVector & UnitVector
1956	2016-01-19T21:24:03Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	2	Read & Write Byte in config files and String to Byte
1957	2016-01-19T21:55:11Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	2	Further & Closer rev 2
1958	2016-01-20T08:00:41Z	MacAndor	https://avatars.githubusercontent.com/u/10120551?v=3	1	BUGFIX: Fixed typo in EMetalFeatures enum
1959	2016-01-20T08:15:18Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Disable precompiled header files for UELinkerFixups module
1960	2016-01-20T12:32:07Z	Manny-MADE	https://avatars.githubusercontent.com/u/1478338?v=3	1	BUGFIX: GetActorWorldPosition broken for DBuffer Decals
1961	2016-01-20T12:53:22Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Move ImageWrapper from Developer to Runtime module
1962	2016-01-20T13:39:44Z	meChiel	https://avatars.githubusercontent.com/u/5637172?v=3	1	Update CPU.INT.udn
1963	2016-01-20T21:04:18Z	hameual	https://avatars.githubusercontent.com/u/4921563?v=3	1	Rebuild signed prereq installers.
1964	2016-01-20T21:35:58Z	hgamiel	https://avatars.githubusercontent.com/u/6138425?v=3	10	Hide Categories BP tooltip grammar/spelling correction
1965	2016-01-21T02:15:12Z	skkim-ginno	https://avatars.githubusercontent.com/u/10017771?v=3	1	Fix FGitSourceControlProvider::CheckGitAvailability() failure when one of a parent directory has a name shorter than 5
1966	2016-01-21T04:00:04Z	6per	https://avatars.githubusercontent.com/u/12002908?v=3	498	Master
1967	2016-01-21T10:13:14Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Linux][HLSLCC] Converting std::__cxx11::string to std::string
1968	2016-01-21T13:32:35Z	lightspeedlucas	https://avatars.githubusercontent.com/u/5412982?v=3	1	Added ENGINE_API to export UParticleModule.
1969	2016-01-21T14:58:03Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Fix memory corruption by properly deleting `GameplayDebuggingReplicator`
1970	2016-01-21T22:10:45Z	MagnusTiberius	https://avatars.githubusercontent.com/u/5945145?v=3	1	Merge pull request #1 from EpicGames/release
1971	2016-01-22T03:52:14Z	lamas525	https://avatars.githubusercontent.com/u/3184264?v=3	6322	Vxgi 4.10
1972	2016-01-22T05:33:59Z	patreek	https://avatars.githubusercontent.com/u/2208373?v=3	6613	Fixed incorrect player Id assignment in OnlineSubsystemGooglePlay
1973	2016-01-22T05:49:27Z	patreek	https://avatars.githubusercontent.com/u/2208373?v=3	2	Fixed incorrect player Id assignment in OnlineSubsystemGooglePlay
1974	2016-01-22T06:59:11Z	patreek	https://avatars.githubusercontent.com/u/2208373?v=3	4	Fixed incorrect player Id assignment in OnlineSubsystemGooglePlay
1975	2016-01-22T09:58:50Z	ryanjon2040	https://avatars.githubusercontent.com/u/5410301?v=3	1	Added GetGameBuild() function to KismetSystemLibrary
1976	2016-01-23T05:28:33Z	daxiazh	https://avatars.githubusercontent.com/u/8003994?v=3	3475	update from epic
1977	2016-01-23T10:38:22Z	hsdxpro	https://avatars.githubusercontent.com/u/5315603?v=3	2	Extending BRDF.usf with original SmithJoint
1978	2016-01-23T22:22:25Z	Cultrarius	https://avatars.githubusercontent.com/u/6640545?v=3	9307	Added new particle editor module for spiral galaxies
1979	2016-01-23T22:30:51Z	Kurzstuvwxyz	https://avatars.githubusercontent.com/u/11802627?v=3	1	Does it work again
1980	2016-01-24T04:58:33Z	nolimitk	https://avatars.githubusercontent.com/u/4093988?v=3	5540	4.11
1981	2016-01-24T06:43:19Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	2	[UCheatManager & ADebugCamera] BP-Exposure of Debug Camera Controller for custom inputs, also exposes OnActorSelected() BP Event! ♥ Rama
1982	2016-01-24T12:24:23Z	Sirrah	https://avatars.githubusercontent.com/u/756743?v=3	1	Spelling fix spash -> splash
1983	2016-01-24T18:46:08Z	eXifreXi	https://avatars.githubusercontent.com/u/8512512?v=3	3	Added a new function to the SplineComponent, which is called when its ControlPoint was clicked in the Editor
1984	2016-01-25T08:12:01Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Add 'AssetUserData' support to AnimationAsset/Texture
1985	2016-01-25T08:21:19Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	Remove initially hidden particles from TickList
1986	2016-01-25T09:14:12Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	Don't show warnings and erros in console twice with UCommandlet::LogToConsole == true
1987	2016-01-25T12:01:04Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Linux] Colored console output
1988	2016-01-25T13:09:28Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	Allow absolute path in -UserDir=<Path> argument
1989	2016-01-25T23:27:48Z	B-Cinos	https://avatars.githubusercontent.com/u/16492938?v=3	7	Hair works
1990	2016-01-25T23:37:01Z	B-Cinos	https://avatars.githubusercontent.com/u/16492938?v=3	5052	Hair works
1991	2016-01-26T14:09:02Z	eXifreXi	https://avatars.githubusercontent.com/u/8512512?v=3	3	Added a new function to the SplineComponent, which is called when its ControlPoint was clicked in the Editor
1992	2016-01-26T22:08:34Z	MaideCa	https://avatars.githubusercontent.com/u/183820?v=3	1	Fix SpawnSoundAttached
1993	2016-01-27T04:31:46Z	B-Cinos	https://avatars.githubusercontent.com/u/16492938?v=3	10000	Hair works
1994	2016-01-27T04:32:19Z	B-Cinos	https://avatars.githubusercontent.com/u/16492938?v=3	10000	Hair works
1995	2016-01-27T04:49:20Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	1	[KismetMathLibrary] New BP Nodes, Vector2D Equals and NotEquals ♥ Rama
1996	2016-01-27T11:49:25Z	TheYoda	https://avatars.githubusercontent.com/u/8038226?v=3	6355	Release
1997	2016-01-27T18:33:55Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	1	(Accepted) [KismetMathLibrary] New BP Nodes, Vector2D Equals and NotEquals ♥ Rama
1998	2016-01-27T18:49:58Z	Pierdek	https://avatars.githubusercontent.com/u/7024201?v=3	1	Layers hidden in the editor should be visible in normal game
1999	2016-01-27T23:41:38Z	meChiel	https://avatars.githubusercontent.com/u/5637172?v=3	1	Update Fxaa3_11.usf
2000	2016-01-27T23:55:52Z	meChiel	https://avatars.githubusercontent.com/u/5637172?v=3	1	Update BodyInstance.h
2001	2016-01-28T13:00:35Z	mollstam	https://avatars.githubusercontent.com/u/385582?v=3	3	Consistent Usage of UFUNCTION DisplayName in Blueprint Editor
2002	2016-01-28T14:03:47Z	dogles	https://avatars.githubusercontent.com/u/1794520?v=3	1	Fix Assertion failure in -[NSNextStepFrame lockFocus].
2003	2016-01-28T16:11:07Z	cty41	https://avatars.githubusercontent.com/u/567462?v=3	1	Rebuild signed prereq installers.
2004	2016-01-28T19:59:24Z	Taces	https://avatars.githubusercontent.com/u/5639988?v=3	1	Fixed bug in CreateSection
2005	2016-01-28T23:39:00Z	nikoladimitroff	https://avatars.githubusercontent.com/u/3112182?v=3	1	Added events for rendering thread creation and destruction.
2006	2016-01-28T23:53:13Z	nikoladimitroff	https://avatars.githubusercontent.com/u/3112182?v=3	1	Added events for rendering thread creation and destruction.
2007	2016-01-29T13:06:19Z	johny7	https://avatars.githubusercontent.com/u/5486562?v=3	4	Bug fixes and API extensions
2008	2016-01-29T14:16:46Z	johny7	https://avatars.githubusercontent.com/u/5486562?v=3	5009	Getting latest 4.11
2009	2016-01-29T19:27:49Z	gildor2	https://avatars.githubusercontent.com/u/7008904?v=3	1	Improved distance field DDC key
2010	2016-01-30T00:20:02Z	moritz-wundke	https://avatars.githubusercontent.com/u/414077?v=3	2	[UE-18622] Fixing 'Set Actor Enable Collision not replicated'
2011	2016-01-30T03:40:19Z	luckygodliangzi	https://avatars.githubusercontent.com/u/16894523?v=3	5011	Fle x
2012	2016-01-30T20:42:04Z	AndreNel7	https://avatars.githubusercontent.com/u/2454714?v=3	73	4.11
2013	2016-01-31T00:26:47Z	hoelzl	https://avatars.githubusercontent.com/u/35998?v=3	1	Fix file selection when reimporting curve from moved CSV file
2014	2016-02-01T13:03:15Z	kentlius	https://avatars.githubusercontent.com/u/1091973?v=3	1	Added iOS gamepad support
2015	2016-02-01T19:32:33Z	pluranium	https://avatars.githubusercontent.com/u/7019000?v=3	1	Added support for hpp files to ActionGraph.IsCPPIncludeFile()
2016	2016-02-02T08:04:34Z	luckygodliangzi	https://avatars.githubusercontent.com/u/16894523?v=3	5011	GameWorks
2017	2016-02-02T08:33:33Z	yibashuaziys	https://avatars.githubusercontent.com/u/16157831?v=3	52	Vxgi 4.10
2018	2016-02-03T09:53:48Z	Teivaz	https://avatars.githubusercontent.com/u/4460981?v=3	1	Disabled user input request from ssh.exe when running it as process.
2019	2016-02-03T16:10:33Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	Linux: Allow equals character in command line parameter value
2020	2016-02-04T14:57:59Z	SRombauts	https://avatars.githubusercontent.com/u/868490?v=3	2	"(Git Plugin) added ""*.opendb"" to the "".gitignore"" file to support Visual Studio 2015 Update 1"
2021	2016-02-04T17:39:26Z	serk7	https://avatars.githubusercontent.com/u/11632527?v=3	6355	update
2022	2016-02-04T18:52:22Z	serk7	https://avatars.githubusercontent.com/u/11632527?v=3	116	4.11
2023	2016-02-04T18:52:48Z	hgamiel	https://avatars.githubusercontent.com/u/6138425?v=3	11	Subtitle drawing + queuing fix with GEngine->bSubtitlesEnabled check
2024	2016-02-04T20:53:19Z	CodePhase	https://avatars.githubusercontent.com/u/14020204?v=3	2	Fixing project source paths for CMakeLists.txt when generated by CMakefileGenerator.cs
2025	2016-02-04T23:00:39Z	Rhynedahll	https://avatars.githubusercontent.com/u/10297804?v=3	6	Test
2026	2016-02-05T14:20:37Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Leaks: Remove CrowdManager memory leak
2027	2016-02-05T15:42:55Z	CodePhase	https://avatars.githubusercontent.com/u/14020204?v=3	1	Fixing project source paths for CMakeLists.txt when generated by CMakefileGenerator.cs
2028	2016-02-05T15:58:33Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	2	Scene Component (Hide advanced options)
2029	2016-02-06T07:29:57Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Rejected] Allow GetWorldContextFromWorld for streamed world part
2030	2016-02-06T08:36:57Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Add error-severity message to log on ensure.
2031	2016-02-06T16:07:54Z	Grimmick	https://avatars.githubusercontent.com/u/17095434?v=3	1	Fix InstancedStaticMesh batches for ES2
2032	2016-02-07T08:55:12Z	FinnT730	https://avatars.githubusercontent.com/u/7442674?v=3	343	Master
2033	2016-02-07T11:26:50Z	carom	https://avatars.githubusercontent.com/u/7224251?v=3	123	4.11
2034	2016-02-07T14:08:37Z	e2dx	https://avatars.githubusercontent.com/u/14054355?v=3	10000	Update to 4.10
2035	2016-02-08T04:21:49Z	MrBadidea	https://avatars.githubusercontent.com/u/5762712?v=3	1	Ensure Steam has opportunity to return servers.
2036	2016-02-08T22:10:50Z	ardneran	https://avatars.githubusercontent.com/u/1923568?v=3	1	Fixed return value for stereo e command.
2037	2016-02-08T23:56:55Z	Zelex	https://avatars.githubusercontent.com/u/410696?v=3	2	fixed ScreenPercentage in GearVR (configurable through DefaultEngine.…
2038	2016-02-09T09:05:35Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	Replace PlayerState::SessionName by GameSession::SessionName
2039	2016-02-09T13:58:33Z	chbecher	https://avatars.githubusercontent.com/u/3307757?v=3	2	HttpChunkInstall: Small bug fix + added functionality
2040	2016-02-09T15:33:45Z	mollstam	https://avatars.githubusercontent.com/u/385582?v=3	1	Properly desanitize all HideCategories in RecreateClassMetaData
2041	2016-02-09T15:54:33Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Allow FMaintenance::DeleteOldLogs in USE_LOGGING_IN_SHIPPING configuration
2042	2016-02-10T06:32:43Z	tgraupmann	https://avatars.githubusercontent.com/u/931421?v=3	3	Support up to 62 blueprint delegate parameters
2043	2016-02-10T19:20:10Z	grisevg	https://avatars.githubusercontent.com/u/155348?v=3	1	FTimerManager::SetTimerForEveryTick
2044	2016-02-10T22:20:59Z	erenpinaz	https://avatars.githubusercontent.com/u/5042479?v=3	1	Fixed character issue in auto generated files
2045	2016-02-11T01:36:49Z	ChangHao1984	https://avatars.githubusercontent.com/u/13269834?v=3	6	4.10
2046	2016-02-11T06:46:54Z	ManGrown	https://avatars.githubusercontent.com/u/15316280?v=3	5011	Flex
2047	2016-02-12T07:47:00Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	Make FSavedMove_Character::CanCombineWith easier to debug
2048	2016-02-12T09:01:25Z	pluranium	https://avatars.githubusercontent.com/u/7019000?v=3	137	Added missing inline qualifier to fix compile error in when TargetRules.ShouldCompileMonolithic() is enabled
2049	2016-02-12T09:11:40Z	pluranium	https://avatars.githubusercontent.com/u/7019000?v=3	1	Added missing inline qualifier to fix compile error when TargetRules.ShouldCompileMonolithic() is enabled
2050	2016-02-12T12:44:04Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[UObjectGlobals] Do not overwrite instanced properties in InitProperties from CDO
2051	2016-02-13T00:25:34Z	KrisRedbeard	https://avatars.githubusercontent.com/u/7003771?v=3	1	Fix for unmute bug in Steam VoIP
2052	2016-02-13T01:45:52Z	Skylonxe	https://avatars.githubusercontent.com/u/8238957?v=3	1	Added missing Super::BeginPlay()
2053	2016-02-14T18:34:03Z	WymzeeLabs	https://avatars.githubusercontent.com/u/4015134?v=3	1	Trivial build fix for OSX
2054	2016-02-15T18:15:31Z	TNRepository	https://avatars.githubusercontent.com/u/6433813?v=3	196	4 2
2055	2016-02-15T20:10:53Z	hgamiel	https://avatars.githubusercontent.com/u/6138425?v=3	1	"Spelling fix in LevelEditorActions.cpp: ""blocing"" --> ""blocking"""
2056	2016-02-15T21:56:36Z	SupremeNinjaMaster	https://avatars.githubusercontent.com/u/17259864?v=3	1	Fixing typo in the operator
2057	2016-02-16T08:06:37Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	Add ProjectVersion to CrashContext.xml
2058	2016-02-16T16:14:16Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Fix typo in original UE4 code - CreatePrimitiveUniformBufferImmediate…
2059	2016-02-16T18:00:26Z	JeffRous	https://avatars.githubusercontent.com/u/7027957?v=3	2	4.11 DX12 Skylake crash fix
2060	2016-02-17T05:04:06Z	Temaran	https://avatars.githubusercontent.com/u/5060324?v=3	1	Added virtual to MoveTo in AIController to let subclasses extend and …
2061	2016-02-17T06:20:00Z	Mattiwatti	https://avatars.githubusercontent.com/u/3313892?v=3	17	Console usability improvements
2062	2016-02-17T13:27:30Z	ZingZingMG	https://avatars.githubusercontent.com/u/7010377?v=3	10000	Release
2063	2016-02-17T16:49:03Z	abhisheksagi	https://avatars.githubusercontent.com/u/8456703?v=3	91	4.11 add UENUM() to ENetMode in EngineBaseTypes.h
2064	2016-02-17T20:47:02Z	mipg	https://avatars.githubusercontent.com/u/17246387?v=3	1	JIRA UE-8565 - Runtime collision of splinemeshes
2065	2016-02-17T23:14:52Z	Darkkitten	https://avatars.githubusercontent.com/u/501104?v=3	1	Rebuild signed prereq installers.
2066	2016-02-18T09:04:21Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	2	PhysX: Remove copy-paste code from LoadPhysXModules
2067	2016-02-18T10:30:26Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	2	[KismetMathLibrary + UnrealMathUtility] New BP Node! GetBoxContainingWorldPoints. Also Math Utility function. ♥ Rama
2068	2016-02-18T13:09:55Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] PhysX: Ensure on eINVALID_PARAMETER and eINVALID_OPERATION errors.
2069	2016-02-18T14:30:24Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	3	New config nodes to BP, write and read from game .ini files
2070	2016-02-18T15:15:53Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Fix incorrect FMallocDebug::Malloc alignment checking
2071	2016-02-18T17:55:37Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	1	BP Line Traces add time to display and colors custom options
2072	2016-02-18T23:30:08Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	4	Vector2D to GraphSchema V2
2073	2016-02-19T11:57:00Z	Temaran	https://avatars.githubusercontent.com/u/5060324?v=3	1	Spelling in App:UnfocusedVolumeMultiplier changes from 4.10
2074	2016-02-19T16:17:36Z	TheYoda	https://avatars.githubusercontent.com/u/8038226?v=3	1457	Promoted
2075	2016-02-19T16:49:30Z	umerov1999	https://avatars.githubusercontent.com/u/3888404?v=3	1	Update PhysX.Build.cs
2076	2016-02-19T18:05:13Z	mfortin-bhvr	https://avatars.githubusercontent.com/u/12398884?v=3	2	Allow dragging of elements found in Hierarchical Static Instanced Mesh in blueprint editor
2077	2016-02-20T05:21:20Z	jamendxman3	https://avatars.githubusercontent.com/u/15897681?v=3	1	Removed duplicate code usage in Actor.cpp
2078	2016-02-20T05:47:23Z	jamendxman3	https://avatars.githubusercontent.com/u/15897681?v=3	1	Removed duplicate code in Actor.cpp
2079	2016-02-20T07:12:21Z	fdewdfw	https://avatars.githubusercontent.com/u/17338471?v=3	28	4.10
2080	2016-02-20T07:57:35Z	alwintom	https://avatars.githubusercontent.com/u/7446066?v=3	4	Added 7 additional blueprint nodes and assoicated functions to Particle System Compoenent
2081	2016-02-20T18:55:05Z	jackdarkness12	https://avatars.githubusercontent.com/u/17360086?v=3	6357	needed for ARK Dev
2082	2016-02-21T00:53:00Z	kenchen3000	https://avatars.githubusercontent.com/u/9312409?v=3	135	4.11
2083	2016-02-21T01:34:21Z	stephenwhittle	https://avatars.githubusercontent.com/u/7070635?v=3	2	Mouse Clicked BP Event now passes button type
2084	2016-02-22T07:13:49Z	nbjk667	https://avatars.githubusercontent.com/u/8071945?v=3	1	[UAT] Command-line parameter to override branch name
2085	2016-02-22T17:12:09Z	Zifkan	https://avatars.githubusercontent.com/u/7218326?v=3	142	4 11
2086	2016-02-22T17:21:25Z	Zifkan	https://avatars.githubusercontent.com/u/7218326?v=3	6357	Release
2087	2016-02-23T06:10:31Z	MWadstein	https://avatars.githubusercontent.com/u/5479920?v=3	1	ACCEPTED: Update for Color Picker size to prevent it from being off screen
2088	2016-02-23T08:44:19Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	2	Reduce NullRHI static buffer size (in my case from 64Mb to 256Kb)
2089	2016-02-23T15:44:05Z	mfortin-bhvr	https://avatars.githubusercontent.com/u/12398884?v=3	1	Move elements of Hierarchical Instanced Static Mesh in blueprint viewport
2090	2016-02-24T06:17:34Z	Mattiwatti	https://avatars.githubusercontent.com/u/3313892?v=3	2	Potential null pointer dereferences in FOculusRiftHMD / FHeadMountedDisplay
2091	2016-02-24T08:58:35Z	mollstam	https://avatars.githubusercontent.com/u/385582?v=3	2	TPlayerControllerIterator iterates out of bounds
2092	2016-02-24T10:20:34Z	mollstam	https://avatars.githubusercontent.com/u/385582?v=3	2	"Skip ""Event "" Prefix when Finding References for Events"
2093	2016-02-24T10:55:44Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	Disable audio playback on PIE dedicated server
2094	2016-02-24T12:51:55Z	Manny-MADE	https://avatars.githubusercontent.com/u/1478338?v=3	1	BUGFIX: Socket preview component broken in Static Mesh Editor
2095	2016-02-24T14:29:18Z	mollstam	https://avatars.githubusercontent.com/u/385582?v=3	3	Keep ResultPin Tooltip up to date on SpawnActor and CreateObject Nodes
2096	2016-02-24T16:31:22Z	cgrebeld	https://avatars.githubusercontent.com/u/151467?v=3	1	Fix argument parsing in DiffAssets Comandlet
2097	2016-02-24T16:36:03Z	JeroMiya	https://avatars.githubusercontent.com/u/320332?v=3	12	Added OSVR as new VR and input plugin
2098	2016-02-25T03:35:48Z	EwanGitUser	https://avatars.githubusercontent.com/u/12480188?v=3	28	4.10
2099	2016-02-25T03:38:29Z	EwanGitUser	https://avatars.githubusercontent.com/u/12480188?v=3	585	UE4.10
2100	2016-02-25T04:52:52Z	simpple28	https://avatars.githubusercontent.com/u/7029038?v=3	72	4.11
2101	2016-02-25T11:45:53Z	projectgheist	https://avatars.githubusercontent.com/u/3892568?v=3	1	[under review] Fix rendering of subtitles at the incorrect times when scrubbing a matinee
2102	2016-02-25T12:35:25Z	projectgheist	https://avatars.githubusercontent.com/u/3892568?v=3	1	Defined ordering of workspace menu categories
2103	2016-02-25T13:20:44Z	projectgheist	https://avatars.githubusercontent.com/u/3892568?v=3	1	[accepted] Able to set controller light from blueprint
2104	2016-02-25T14:14:20Z	projectgheist	https://avatars.githubusercontent.com/u/3892568?v=3	1	Improved widget input support
2105	2016-02-26T13:34:30Z	projectgheist	https://avatars.githubusercontent.com/u/3892568?v=3	1	Disable creation of duplicate array modifiers
2106	2016-02-26T13:38:53Z	SaxonRah	https://avatars.githubusercontent.com/u/1730424?v=3	2	ACCEPTED: Add Tau to BlueprintPure functions.
2107	2016-02-26T18:37:51Z	phoboz-net	https://avatars.githubusercontent.com/u/7096323?v=3	7	Output Log Filtering
2108	2016-02-27T05:51:15Z	wanshaohui	https://avatars.githubusercontent.com/u/6930851?v=3	140	4.11
2109	2016-02-27T16:53:23Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	3	[KismetSystemLibrary ~ Networking] New BP Node! Is Stand Alone  ♥ Rama
2110	2016-02-27T21:59:37Z	yaakuro	https://avatars.githubusercontent.com/u/7720708?v=3	1	[GNU/Linux] Initial Android packaging support
2111	2016-02-28T11:55:26Z	yl3d	https://avatars.githubusercontent.com/u/11633397?v=3	6358	Release
2112	2016-02-29T06:47:03Z	challengerhawk	https://avatars.githubusercontent.com/u/17491364?v=3	10000	pc
2113	2016-02-29T11:54:03Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	"PhysX: Workaround for ""PxScene::raycast(): maxDist is negative."" raycast error"
2114	2016-02-29T18:38:10Z	moritz-wundke	https://avatars.githubusercontent.com/u/414077?v=3	1	Adding blend mode BLEND_AlphaComposite
2115	2016-03-01T14:12:44Z	BenniKane	https://avatars.githubusercontent.com/u/10493234?v=3	1	Some of the stuff I've built for the engine.
2116	2016-03-01T15:11:49Z	pixelbombgames	https://avatars.githubusercontent.com/u/16132127?v=3	6336	Release
2117	2016-03-01T17:51:35Z	hgamiel	https://avatars.githubusercontent.com/u/6138425?v=3	1	Added subtitle enable/disable accessibility and modification from Blueprints.
2118	2016-03-02T10:10:43Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	3	minidump: Generate minidump only for first ReportCrashUsingCrashReportClient call
2119	2016-03-02T13:57:52Z	projectgheist	https://avatars.githubusercontent.com/u/3892568?v=3	1	(Accepted) Fix for incorrect audio playback during matinee
2120	2016-03-02T21:05:33Z	ABeekhub	https://avatars.githubusercontent.com/u/8844512?v=3	1	mono-mvc for opensuse
2121	2016-03-03T08:05:44Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Respect GameSession::SessionName in GameMode::InitGame
2122	2016-03-03T13:03:20Z	mollstam	https://avatars.githubusercontent.com/u/385582?v=3	1	Make ENetMode Strongly Typed
2123	2016-03-03T14:29:33Z	carlitallica	https://avatars.githubusercontent.com/u/16602212?v=3	28	4 10
2124	2016-03-03T21:18:55Z	SHolman678	https://avatars.githubusercontent.com/u/6137012?v=3	1	Adjusted ViewRect in stereo rendering results in cleared buffer.
2125	2016-03-04T02:46:40Z	kidsmurf2000	https://avatars.githubusercontent.com/u/10190508?v=3	28	4.10
2126	2016-03-04T11:55:23Z	yuyatanpe	https://avatars.githubusercontent.com/u/10623640?v=3	1306	Master
2127	2016-03-04T12:11:11Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] UnrealFrontend: Don't cook client on server run
2128	2016-03-04T16:58:31Z	narques	https://avatars.githubusercontent.com/u/8831292?v=3	2	Fix potential assert/crash in RenderRayTracedDistanceFieldProjection
2129	2016-03-04T18:47:05Z	Bogustus	https://avatars.githubusercontent.com/u/13024703?v=3	1	Made UPathFollowingComponent::UpdateMoveFocus() virtual so that I cou…
2130	2016-03-05T10:06:16Z	DanielDylan	https://avatars.githubusercontent.com/u/8298468?v=3	6	Correctly parse quoted arguments with spaces in FLinuxPlatformProcess::CreateProc
2131	2016-03-05T14:48:08Z	vityafx	https://avatars.githubusercontent.com/u/1146369?v=3	1	QMake build problem (no c++11 standard)
2132	2016-03-06T07:07:00Z	salamanderrake	https://avatars.githubusercontent.com/u/2695330?v=3	1	 Linux Setup.sh Updated for Ubuntu 16.04
2133	2016-03-06T13:58:24Z	jhessin	https://avatars.githubusercontent.com/u/6241466?v=3	1	Fixed unintentional merge with 4.11 Previews.
2134	2016-03-06T23:21:44Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	1	(Accepted) [Actor.h] New BP / C++ Function, GetTimeInPlay(), The seconds that this actor has been in play ♥ Rama
2135	2016-03-07T01:57:38Z	Scienziatogm	https://avatars.githubusercontent.com/u/7039644?v=3	1	Added Steam authentication
2136	2016-03-08T08:06:17Z	polyninja	https://avatars.githubusercontent.com/u/16903455?v=3	9	Hair works
2137	2016-03-08T13:25:12Z	fufuhshs	https://avatars.githubusercontent.com/u/17719692?v=3	1352	Master
2138	2016-03-08T15:33:23Z	a-prejean	https://avatars.githubusercontent.com/u/17726652?v=3	1352	Master
2139	2016-03-08T20:53:54Z	invigialnce	https://avatars.githubusercontent.com/u/17654608?v=3	39	4.11
2140	2016-03-08T21:19:14Z	SRombauts	https://avatars.githubusercontent.com/u/868490?v=3	1	(Git plugin) correctly add migrated assets to the destination git repository
2141	2016-03-08T22:13:34Z	Scienziatogm	https://avatars.githubusercontent.com/u/7039644?v=3	1	[Linux] Added SteamClient library
2142	2016-03-09T11:48:09Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	UnrealFrontend: Allow build project without installed IDE
2143	2016-03-09T11:57:42Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Rejected] UBT: Add separator before architecture name for receipt files
2144	2016-03-09T13:28:48Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Linux] Enable xgConsole octobuild implementation in AutomationTool
2145	2016-03-09T15:22:40Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	UnrealFrontend: Build AutomationTool if not exists
